path	mean	mean_minus_CI	mean_plus_CI	CI
benchmarking/results/raw/quantum/amazon-fine-food-reviews_tok_balanced_test_fasttext_3_beta_2_3/results.json	1.5871016448992379	1.5811834642316138	1.593019825566862	0.005918180667624063
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_fasttext_full/results.json	0.4367117071151733	0.4338016961210762	0.4396217181092704	0.002910010994097101
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_llmrails_ember-v1_full/results.json	1.0795427375826343	1.0289646425621146	1.130120832603154	0.05057809502051964
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_llmrails_ember-v1_5/results.json	1.1353693807125091	1.1278685646582989	1.1428701967667194	0.007500816054210207
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_llmrails_ember-v1_8/results.json	0.9110146182775497	0.8909290186844011	0.9311002178706983	0.02008559959314863
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_llmrails_ember-v1_3/results.json	0.9791959154605866	0.9634274675162494	0.9949643634049238	0.01576844794433722
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_llmrails_ember-v1_full/results.json	0.8299713768064976	0.8133575438485151	0.84658520976448	0.016613832957982484
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_llmrails_ember-v1_full/results.json	0.33538424865952854	0.31843636357769434	0.35233213374136274	0.0169478850818342
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_google-bert_bert-base-uncased_5/results.json	1.52576309800148	1.5189870090829203	1.5325391869200398	0.006776088918559642
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_llmrails_ember-v1_8/results.json	0.4720403650403023	0.4459541384857436	0.49812659159486095	0.026086226554558663
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_llmrails_ember-v1_5/results.json	0.4990423983335495	0.4785157661762237	0.5195690304908753	0.02052663215732578
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_llmrails_ember-v1_3/results.json	1.12045978307724	1.0909573000695927	1.1499622660848874	0.02950248300764743
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_google-bert_bert-base-uncased_8/results.json	0.7402921503782273	0.7268761572113591	0.7537081435450954	0.013415993166868168
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_llmrails_ember-v1_8/results.json	0.8331424540281296	0.807381563880653	0.8589033441756062	0.025760890147476657
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_llmrails_ember-v1_8/results.json	1.1302798783779144	1.1204493888286318	1.140110367927197	0.009830489549282713
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_google-bert_bert-base-uncased_3/results.json	0.6779281807442507	0.6776536659413688	0.6782026955471325	0.00027451480288182375
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_fasttext_8/results.json	0.5623269921541214	0.5602765975093993	0.5643773867988435	0.0020503946447221456
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_fasttext_full/results.json	0.8543267840147019	0.820514973298631	0.8881385947307727	0.03381181071607089
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_fasttext_3/results.json	1.624475507736206	1.6122010877626813	1.6367499277097308	0.012274419973524648
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_fasttext_8/results.json	0.7415656220912933	0.7174290813843625	0.7657021627982241	0.024136540706930793
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_fasttext_3/results.json	1.053071311712265	1.0418430312501634	1.0642995921743665	0.011228280462101607
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_fasttext_5/results.json	1.575713882446289	1.5613959121023293	1.5900318527902488	0.014317970343959865
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_google-bert_bert-base-uncased_3/results.json	1.2049775099754334	1.1944965633970452	1.2154584565538216	0.010480946578388068
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_fasttext_8/results.json	1.2807407546043397	1.2511849323292636	1.3102965768794157	0.02955582227507593
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_fasttext_5/results.json	1.4721581959724426	1.4663232295215303	1.4779931624233549	0.005834966450912219
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_llmrails_ember-v1_8/results.json	1.7720051407814026	1.7305435330272472	1.813466748535558	0.04146160775415535
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_llmrails_ember-v1_8/results.json	0.30497676253318784	0.30185474219077896	0.3080987828755967	0.0031220203424088943
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_google-bert_bert-base-uncased_full/results.json	1.4832574594020844	1.4478730343896584	1.5186418844145104	0.03538442501242606
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_google-bert_bert-base-uncased_3/results.json	1.5517346262931824	1.5474711809126607	1.555998071673704	0.0042634453805217975
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_fasttext_5/results.json	1.4956200289726258	1.4920646245189473	1.4991754334263043	0.0035554044536785998
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_google-bert_bert-base-uncased_full/results.json	1.131325837224722	1.1190287743766973	1.1436229000727465	0.01229706284802466
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_llmrails_ember-v1_full/results.json	0.5549291853721325	0.504181325843524	0.605677044900741	0.05074785952860846
benchmarking/results/raw/classical/ffnn_food-com-recipes-user-interactions_tok_balanced_google-bert_bert-base-uncased_3/results.json	1.509601080417633	1.5031928830337875	1.5160092778014784	0.006408197383845422
benchmarking/results/raw/classical/ffnn_labelled_newscatcher_dataset_tok_balanced_llmrails_ember-v1_5/results.json	0.9215822625160217	0.8842752886933432	0.9588892363387003	0.037306973822678585
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_google-bert_bert-base-uncased_8/results.json	2.5199487257003783	2.4976090667777897	2.542288384622967	0.022339658922588726
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_llmrails_ember-v1_5/results.json	1.9784949278831483	1.9481566441675955	2.0088332115987013	0.030338283715552836
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_fasttext_3/results.json	0.6749969676688865	0.6748208279904186	0.6751731073473544	0.00017613967846783103
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_google-bert_bert-base-uncased_8/results.json	1.4776844906806945	1.4707491898576064	1.4846197915037826	0.006935300823088116
benchmarking/results/raw/classical/ffnn_ag_news_tok_balanced_fasttext_5/results.json	0.8951130700111389	0.8767195232683856	0.9135066167538922	0.018393546742753255
benchmarking/results/raw/classical/ffnn_amazon-reviews_tok_balanced_fasttext_5/results.json	0.5914981138706207	0.589990296299235	0.5930059314420063	0.0015078175713856647
benchmarking/results/raw/classical/ffnn_huffpost-news_tok_balanced_fasttext_3/results.json	2.8080507278442384	2.7959692427632867	2.82013221292519	0.012081485080951575
benchmarking/results/raw/classical/ffnn_amazon-fine-food-reviews_tok_balanced_llmrails_ember-v1_full/results.json	1.0895673195521036	1.0692900376843772	1.10984460141983	0.020277281867726357
